"firstseendate";"lastseendate";"Carrier";"Technology";"height";"latitude";"longitude"
1.64E12;1.64E12;"Dialog";"GSM";70;7.083407975;80.43141918
1.58E12;1.58E12;"Dialog";"GSM";70;7.083808105;80.54581845
1.63E12;1.66E12;"Dialog";"GSM";70;7.084308108;81.4989185
1.72E12;1.72E12;"Dialog";"GSM";70;7.084607634;80.21491892
1.63E12;1.63E12;"Dialog";"GSM";70;7.084708318;81.29191917
1.59E12;1.59E12;"Dialog";"GSM";70;7.085708213;81.31421851
1.57E12;1.57E12;"Dialog";"GSM";70;7.085907855;81.36911925
1.64E12;1.64E12;"Dialog";"GSM";70;6.919800714;81.72850013
1.57E12;1.57E12;"Dialog";"GSM";70;7.086808163;80.95001894
1.57E12;1.57E12;"Dialog";"GSM";70;7.087008408;81.31241886
1.57E12;1.63E12;"Dialog";"GSM";70;7.087108103;81.34011883
1.71E12;1.72E12;"Dialog";"GSM";70;7.087407995;80.21421841
1.57E12;1.57E12;"Dialog";"GSM";70;7.08740802;80.18351915
1.72E12;1.72E12;"Dialog";"GSM";70;7.087408301;80.20311876
1.73E12;1.73E12;"Dialog";"GSM";70;7.087608389;80.1782191
1.57E12;1.57E12;"Dialog";"GSM";70;7.08840831;80.85601923
1.63E12;1.63E12;"Dialog";"GSM";70;7.088607848;81.62681913
1.37E12;1.37E12;"Dialog";"GSM";70;7.0888081;80.17901889
1.73E12;1.73E12;"Dialog";"GSM";70;7.089607917;80.19631864
1.43E12;1.43E12;"Dialog";"GSM";70;6.9244002;81.75040047
1.73E12;1.73E12;"Dialog";"GSM";70;7.091207682;80.19661906
1.72E12;1.72E12;"Dialog";"GSM";70;7.09120812;80.19761884
1.57E12;1.57E12;"Dialog";"GSM";70;7.092407897;80.70851889
1.57E12;1.57E12;"Dialog";"GSM";70;7.093307857;80.69491865
1.57E12;1.57E12;"Dialog";"GSM";70;7.093807959;80.74841896
1.57E12;1.57E12;"Dialog";"GSM";70;7.093907995;80.76281912
1.57E12;1.57E12;"Dialog";"GSM";70;7.093908072;80.32951875
1.73E12;1.73E12;"Dialog";"GSM";70;7.094007899;80.17921862
1.57E12;1.57E12;"Dialog";"GSM";70;7.094008339;81.07141854
1.73E12;1.73E12;"Dialog";"GSM";70;7.094008359;80.17921908
1.57E12;1.57E12;"Dialog";"GSM";70;7.094208117;80.94731922
1.57E12;1.57E12;"Dialog";"GSM";70;7.094408345;80.9501184
1.57E12;1.57E12;"Dialog";"GSM";70;7.094507934;80.96331871
1.57E12;1.57E12;"Dialog";"GSM";70;7.0947076;80.95041921
1.57E12;1.57E12;"Dialog";"GSM";70;7.09500814;80.96141901
1.57E12;1.57E12;"Dialog";"GSM";70;7.095407589;80.96461839
1.73E12;1.73E12;"Dialog";"GSM";70;7.095508022;80.48381873
1.72E12;1.72E12;"Dialog";"GSM";70;7.096708314;80.28801919
1.71E12;1.72E12;"Dialog";"GSM";70;7.096708426;80.2745192
1.71E12;1.73E12;"Dialog";"GSM";70;7.097308001;80.32161912
1.71E12;1.72E12;"Dialog";"GSM";70;7.09740784;80.28431906
1.72E12;1.72E12;"Dialog";"GSM";70;7.097707573;80.2529192
1.71E12;1.72E12;"Dialog";"GSM";70;7.098007719;80.24051862
1.71E12;1.72E12;"Dialog";"GSM";70;7.098208308;80.2428186
1.71E12;1.71E12;"Dialog";"GSM";70;7.098607848;80.27821916
1.58E12;1.58E12;"Dialog";"GSM";70;7.099908202;80.54571848
1.61E12;1.62E12;"Dialog";"GSM";70;7.100007885;80.14001926
1.61E12;1.62E12;"Dialog";"GSM";70;7.10020788;80.13991856
1.72E12;1.72E12;"Mobitel";"GSM";70;7.101108332;80.19491882
1.73E12;1.73E12;"Mobitel";"GSM";70;7.103508359;80.17441862
1.73E12;1.73E12;"Mobitel";"GSM";70;7.104208168;80.19091841
1.71E12;1.73E12;"Mobitel";"GSM";70;7.104307971;80.19151847
1.72E12;1.72E12;"Mobitel";"GSM";70;7.104408198;80.19481859
1.34E12;1.34E12;"Mobitel";"GSM";70;7.104808364;80.20831846
1.72E12;1.72E12;"Mobitel";"GSM";70;7.104907652;80.18241886
1.7E12;1.73E12;"Mobitel";"GSM";70;7.105007589;80.20981883
1.73E12;1.73E12;"Mobitel";"GSM";70;7.105607765;80.19151926
1.7E12;1.71E12;"Mobitel";"GSM";70;7.105707759;80.19721851
1.36E12;1.36E12;"Mobitel";"GSM";70;7.107008011;80.17831915
1.72E12;1.72E12;"Mobitel";"GSM";70;7.107008316;80.1947187
1.72E12;1.72E12;"Mobitel";"GSM";70;7.107208366;80.1824187
1.73E12;1.73E12;"Mobitel";"GSM";70;7.108108293;80.19151845
1.72E12;1.73E12;"Mobitel";"GSM";70;7.109907886;80.73161854
1.72E12;1.73E12;"Mobitel";"GSM";70;7.110407708;80.73201842
1.38E12;1.38E12;"Mobitel";"GSM";70;7.110407806;80.68811911
1.72E12;1.73E12;"Mobitel";"GSM";70;7.110607731;80.73251891
1.72E12;1.72E12;"Mobitel";"GSM";70;7.111308417;80.73161879
1.72E12;1.73E12;"Mobitel";"GSM";70;7.112607808;80.82871866
1.38E12;1.38E12;"Mobitel";"GSM";70;7.113407555;80.68811853
1.34E12;1.34E12;"Mobitel";"GSM";70;7.113508278;80.50691917
1.34E12;1.34E12;"Mobitel";"GSM";70;7.113808344;80.16781905
1.7E12;1.7E12;"Mobitel";"GSM";70;7.113908015;80.22831926
1.73E12;1.73E12;"Mobitel";"GSM";70;7.114208102;80.31721908
1.73E12;1.73E12;"Mobitel";"GSM";70;7.116308337;80.31721869
1.34E12;1.34E12;"Mobitel";"GSM";70;7.116308392;80.19621859
1.34E12;1.34E12;"Mobitel";"GSM";70;7.117207767;80.23191851
1.34E12;1.34E12;"Mobitel";"GSM";70;7.117307601;80.26301855
1.37E12;1.37E12;"Mobitel";"GSM";70;7.118308059;80.33951865
1.69E12;1.7E12;"Mobitel";"GSM";70;7.12070767;80.36491869
1.61E12;1.61E12;"Mobitel";"GSM";70;7.12090833;80.31021894
1.69E12;1.69E12;"Mobitel";"GSM";70;7.122707756;80.31901903
1.61E12;1.61E12;"Mobitel";"GSM";70;7.122708027;80.33731921
1.54E12;1.55E12;"Mobitel";"GSM";70;7.122708181;80.5587191
1.71E12;1.71E12;"Mobitel";"GSM";70;7.122708299;80.3836189
1.54E12;1.54E12;"Mobitel";"GSM";70;7.122708416;80.53601898
1.73E12;1.73E12;"Mobitel";"GSM";70;7.122807567;80.53871881
1.71E12;1.71E12;"Mobitel";"GSM";70;7.122808192;80.32951866
1.71E12;1.73E12;"Mobitel";"GSM";70;7.122808247;80.53051905
1.7E12;1.72E12;"Mobitel";"GSM";70;7.122907563;80.52821894
1.55E12;1.55E12;"Mobitel";"GSM";70;7.127707658;80.65411864
1.71E12;1.72E12;"Mobitel";"GSM";70;7.127708177;80.50741857
1.71E12;1.71E12;"Mobitel";"GSM";70;7.127708371;80.51711915
1.71E12;1.72E12;"Mobitel";"GSM";70;7.128007731;80.471819
1.54E12;1.54E12;"Mobitel";"GSM";70;7.128307871;80.58731872
1.71E12;1.73E12;"Mobitel";"GSM";70;7.129208355;80.58111896
1.54E12;1.54E12;"Mobitel";"GSM";70;7.130607723;80.54861857
1.71E12;1.71E12;"Mobitel";"GSM";70;7.1308076;80.52861895
1.54E12;1.54E12;"Mobitel";"GSM";70;7.131407977;80.54331886
1.55E12;1.55E12;"Hutch";"GSM";70;7.131508112;81.27581907
1.55E12;1.55E12;"Hutch";"GSM";70;7.131808395;81.27591865
1.55E12;1.55E12;"Hutch";"GSM";70;7.132108426;81.27591892
1.55E12;1.55E12;"Hutch";"GSM";70;7.133607667;81.27591841
1.55E12;1.55E12;"Hutch";"GSM";70;7.13370836;81.2759191
1.55E12;1.55E12;"Hutch";"GSM";70;7.134308138;81.27581913
1.55E12;1.55E12;"Hutch";"GSM";70;7.135107893;81.27591862
1.55E12;1.55E12;"Hutch";"GSM";70;7.136208325;81.27591882
1.55E12;1.55E12;"Hutch";"GSM";70;7.136308369;81.27591896
1.55E12;1.55E12;"Hutch";"GSM";70;7.13660786;81.27581897
1.55E12;1.55E12;"Hutch";"GSM";70;7.136708075;81.27591909
1.55E12;1.55E12;"Hutch";"GSM";70;7.136808192;81.27591856
1.55E12;1.55E12;"Hutch";"GSM";70;7.137108095;81.27591866
1.55E12;1.55E12;"Hutch";"GSM";70;7.14000798;81.27591858
1.64E12;1.64E12;"Hutch";"GSM";70;7.141408409;81.56281856
1.64E12;1.64E12;"Hutch";"GSM";70;7.14580795;81.56271903
1.65E12;1.66E12;"Hutch";"GSM";70;7.151008297;81.57821922
1.64E12;1.64E12;"Hutch";"GSM";70;7.151207608;81.56281914
1.69E12;1.69E12;"Hutch";"GSM";70;7.151208279;81.21981862
1.69E12;1.7E12;"Hutch";"GSM";70;7.152807822;81.27681879
1.69E12;1.7E12;"Hutch";"GSM";70;7.152908225;81.27671893
1.64E12;1.64E12;"Hutch";"GSM";70;7.15320756;81.2379191
1.69E12;1.69E12;"Hutch";"GSM";70;7.154407616;80.95481913
1.68E12;1.68E12;"Hutch";"GSM";70;7.154608204;81.07751902
1.69E12;1.69E12;"Hutch";"GSM";70;7.155107905;80.9527189
1.7E12;1.7E12;"Hutch";"GSM";70;7.156407797;81.26671909
1.71E12;1.73E12;"Hutch";"GSM";70;7.15640782;80.81811883
1.68E12;1.68E12;"Hutch";"GSM";70;7.156408372;81.39341884
1.68E12;1.68E12;"Hutch";"GSM";70;7.156507632;81.40851902
1.68E12;1.68E12;"Hutch";"GSM";70;7.156907773;81.38981851
1.68E12;1.68E12;"Hutch";"GSM";70;7.158007986;81.63791915
1.65E12;1.65E12;"Hutch";"GSM";70;7.160908117;81.0077187
1.71E12;1.71E12;"Hutch";"GSM";70;7.163508156;80.53931886
1.71E12;1.71E12;"Hutch";"GSM";70;7.165007972;80.53011884
1.71E12;1.72E12;"Hutch";"GSM";70;7.165607675;80.56361873
1.71E12;1.71E12;"Hutch";"GSM";70;7.168407696;80.53981866
1.71E12;1.72E12;"Hutch";"GSM";70;7.169008303;80.50751868
1.71E12;1.72E12;"Hutch";"GSM";70;7.169608388;80.50751879
1.71E12;1.72E12;"Hutch";"GSM";70;7.169707992;80.50741877
1.71E12;1.71E12;"Hutch";"GSM";70;7.169708104;80.51911856
1.71E12;1.72E12;"Hutch";"GSM";70;7.169708385;80.52421921
1.71E12;1.71E12;"Hutch";"GSM";70;7.169807695;80.77441876
1.73E12;1.73E12;"Hutch";"GSM";70;7.170407595;80.91111902
1.65E12;1.65E12;"Hutch";"GSM";70;7.18080834;80.63351839
1.71E12;1.71E12;"Hutch";"GSM";70;7.186207766;80.53011843
1.71E12;1.71E12;"Hutch";"GSM";70;7.187107841;80.81761867
1.71E12;1.71E12;"Hutch";"GSM";70;7.188707677;80.8173192
1.71E12;1.71E12;"Hutch";"GSM";70;7.206207995;80.81741865
1.71E12;1.71E12;"Hutch";"GSM";70;7.206308105;80.81941847
1.71E12;1.71E12;"Hutch";"GSM";70;7.206308213;80.75671916
1.72E12;1.73E12;"Airtel";"GSM";70;7.217607697;80.21031896
1.72E12;1.73E12;"Airtel";"GSM";70;7.242907601;80.21021858
1.7E12;1.7E12;"Airtel";"GSM";70;7.24610793;80.16861887
1.7E12;1.7E12;"Airtel";"GSM";70;7.292408192;80.29201867
1.7E12;1.7E12;"Airtel";"GSM";70;7.309808253;80.28921908
1.73E12;1.73E12;"Airtel";"GSM";70;7.316807748;80.19171843
1.71E12;1.72E12;"Airtel";"GSM";70;7.32830776;80.20921852
1.7E12;1.73E12;"Airtel";"GSM";70;7.329507726;80.2101189
1.71E12;1.73E12;"Airtel";"GSM";70;7.352007973;80.22581902
1.7E12;1.73E12;"Airtel";"GSM";70;7.366307927;80.21011875
1.72E12;1.73E12;"Airtel";"GSM";70;7.374608266;80.21011899
1.73E12;1.73E12;"Airtel";"GSM";70;7.37650763;80.19151898
1.73E12;1.73E12;"Airtel";"GSM";70;7.377208216;80.19201879
1.73E12;1.73E12;"Airtel";"GSM";70;7.377807911;80.21941913
1.72E12;1.72E12;"Airtel";"GSM";70;7.382807829;80.24831891
1.72E12;1.73E12;"Airtel";"GSM";70;7.384807844;80.20691877
1.71E12;1.73E12;"Airtel";"GSM";70;7.388507975;80.21011894
1.72E12;1.72E12;"Airtel";"GSM";70;7.392808327;80.17641867
1.64E12;1.64E12;"Airtel";"GSM";70;7.233300866;81.74290091
1.66E12;1.67E12;"Airtel";"GSM";70;7.401908132;80.50671871
1.72E12;1.72E12;"Airtel";"GSM";70;7.405607888;80.17691862
1.61E12;1.61E12;"Airtel";"GSM";70;7.405907716;80.18861926
1.72E12;1.72E12;"Airtel";"GSM";70;7.410907898;80.17641876
1.72E12;1.72E12;"Airtel";"GSM";70;7.412108329;80.17641914
1.72E12;1.72E12;"Airtel";"GSM";70;7.41280789;80.17631856
1.73E12;1.73E12;"Airtel";"GSM";70;7.420008047;80.19161888
1.72E12;1.72E12;"Airtel";"GSM";70;7.42080804;80.18141909
1.73E12;1.73E12;"Airtel";"GSM";70;7.423907639;80.17941875
1.73E12;1.73E12;"Airtel";"GSM";70;7.423907921;80.17851865
1.72E12;1.72E12;"Airtel";"GSM";70;7.424007693;80.181419
1.66E12;1.67E12;"Airtel";"GSM";70;7.425207921;80.51051914
1.72E12;1.72E12;"Airtel";"GSM";70;7.426207676;80.18141873
1.73E12;1.73E12;"Airtel";"GSM";70;7.426407937;80.17891898
1.72E12;1.73E12;"Airtel";"GSM";70;7.428408397;80.17851919
1.7E12;1.7E12;"Airtel";"GSM";70;7.46000758;80.21961899
1.7E12;1.7E12;"Airtel";"GSM";70;7.461707837;80.29591882
1.7E12;1.7E12;"Airtel";"GSM";70;7.461708135;80.28871848
1.72E12;1.72E12;"Airtel";"GSM";70;7.461708259;80.18141862
1.33E12;1.33E12;"Airtel";"GSM";70;7.46170839;80.2379189
1.45E12;1.7E12;"Airtel";"GSM";70;7.46420756;80.35171908
1.73E12;1.73E12;"Airtel";"GSM";70;7.46670835;80.39301887
1.63E12;1.63E12;"Airtel";"GSM";70;7.467707821;81.46561851
1.7E12;1.7E12;"Airtel";"GSM";70;7.475707707;80.16931915
1.58E12;1.58E12;"Airtel";"GSM";70;7.488008096;80.5879184
1.58E12;1.58E12;"Airtel";"GSM";70;7.515307596;80.53301848
1.58E12;1.58E12;"Airtel";"GSM";70;7.524108317;80.6469185
1.59E12;1.59E12;"Airtel";"GSM";70;7.358000466;81.72210028
1.59E12;1.59E12;"Airtel";"GSM";70;7.358900372;81.72210053
1.58E12;1.58E12;"Airtel";"GSM";70;7.534007974;80.53291898
1.59E12;1.59E12;"Airtel";"GSM";70;7.381800798;81.72200078
1.61E12;1.61E12;"Airtel";"UMTS";70;7.565008276;80.20131886
1.58E12;1.58E12;"Airtel";"UMTS";70;7.414700238;80.30170096
1.58E12;1.58E12;"Airtel";"UMTS";70;7.466300663;80.23530047
1.63E12;1.65E12;"Airtel";"UMTS";70;7.49150099;81.66850094
1.61E12;1.61E12;"Airtel";"UMTS";70;7.499400604;80.02620043
1.58E12;1.58E12;"Airtel";"UMTS";70;7.511200717;80.28170051
1.58E12;1.58E12;"Airtel";"UMTS";70;7.52240062;80.29830061
1.6E12;1.6E12;"Airtel";"UMTS";70;7.525900229;81.08750034
1.54E12;1.54E12;"Airtel";"UMTS";70;7.535800464;80.53640078
1.64E12;1.64E12;"Airtel";"UMTS";70;7.537500854;80.90850027
1.61E12;1.61E12;"Airtel";"UMTS";70;7.53750089;80.5754003
1.63E12;1.65E12;"Airtel";"UMTS";70;7.537600376;81.22960057
1.56E12;1.56E12;"Airtel";"UMTS";70;7.537600603;79.95990092
1.61E12;1.61E12;"Airtel";"UMTS";70;7.540800322;79.86950068
1.58E12;1.58E12;"Airtel";"UMTS";70;7.540900417;80.3397007
1.57E12;1.57E12;"Airtel";"UMTS";70;7.541700211;80.46120061
1.52E12;1.52E12;"Airtel";"UMTS";70;7.54240091;80.11800042
1.41E12;1.41E12;"Airtel";"UMTS";70;7.543300559;80.4858004
1.58E12;1.58E12;"Airtel";"UMTS";70;7.543900345;80.23300046
1.58E12;1.58E12;"Airtel";"UMTS";70;7.544200649;80.32680017
1.41E12;1.41E12;"Airtel";"UMTS";70;7.544200924;80.06420079
1.41E12;1.41E12;"Airtel";"UMTS";70;7.545400122;80.06420038
1.41E12;1.41E12;"Airtel";"UMTS";70;7.546500522;80.06420047
1.63E12;1.63E12;"Airtel";"UMTS";70;7.547200286;80.09480043
1.45E12;1.45E12;"Airtel";"UMTS";70;7.549200565;80.03650042
1.45E12;1.45E12;"Airtel";"UMTS";70;7.553400683;80.03410075
1.64E12;1.64E12;"Airtel";"UMTS";70;7.553500572;80.90850052
1.56E12;1.58E12;"Airtel";"UMTS";70;7.574900686;80.32750011
1.42E12;1.42E12;"Hutch";"UMTS";70;7.575000548;79.83310057
1.37E12;1.43E12;"Hutch";"UMTS";70;7.578800666;81.69100028
1.54E12;1.54E12;"Hutch";"UMTS";70;7.578800903;80.45040083
1.38E12;1.38E12;"Hutch";"UMTS";70;7.622600325;81.02820013
1.5E12;1.5E12;"Hutch";"UMTS";70;7.622700499;79.85300034
1.37E12;1.37E12;"Hutch";"UMTS";70;7.622900917;81.68400096
1.53E12;1.53E12;"Hutch";"UMTS";70;7.724800368;80.31050048
1.71E12;1.71E12;"Hutch";"UMTS";70;7.72660056;80.49720025
1.71E12;1.71E12;"Hutch";"UMTS";70;7.732200491;80.49730063
1.71E12;1.71E12;"Hutch";"UMTS";70;7.740300604;80.49750025
1.71E12;1.71E12;"Hutch";"UMTS";70;7.79970022;80.49720092
1.71E12;1.71E12;"Hutch";"UMTS";70;7.799800241;80.49730098
1.49E12;1.49E12;"Hutch";"UMTS";70;7.799800522;79.87810021
1.69E12;1.69E12;"Hutch";"UMTS";70;7.849200163;80.95770039
1.69E12;1.69E12;"Hutch";"UMTS";70;7.85160063;80.95770022
1.68E12;1.68E12;"Hutch";"UMTS";70;7.90210089;80.75570019
1.68E12;1.68E12;"Hutch";"UMTS";70;7.943700686;80.75570017
1.68E12;1.68E12;"Hutch";"UMTS";70;7.943700958;80.73610072
1.68E12;1.68E12;"Hutch";"UMTS";70;7.95670095;80.73610043
1.7E12;1.7E12;"Hutch";"UMTS";70;7.957200446;80.9476002
1.68E12;1.68E12;"Hutch";"UMTS";70;7.957200903;81.30600024
1.68E12;1.68E12;"Hutch";"UMTS";70;8.001200375;81.31050068
1.68E12;1.68E12;"Hutch";"UMTS";70;8.002100737;81.08200027
1.68E12;1.68E12;"Hutch";"UMTS";70;8.002200756;81.10500065
1.68E12;1.68E12;"Hutch";"UMTS";70;8.005200371;81.3207007
1.68E12;1.68E12;"Hutch";"UMTS";70;8.03930065;81.30090084
1.68E12;1.68E12;"Hutch";"UMTS";70;8.080300283;81.30090069
1.68E12;1.68E12;"Hutch";"UMTS";70;8.080300759;81.30080033
1.68E12;1.68E12;"Hutch";"UMTS";70;8.140100501;81.30080082
1.71E12;1.71E12;"Hutch";"UMTS";70;8.140100794;80.22750028
1.71E12;1.71E12;"Hutch";"UMTS";70;8.14020068;80.22100046
1.71E12;1.71E12;"Hutch";"UMTS";70;8.140300346;80.21090021
1.71E12;1.71E12;"Hutch";"UMTS";70;8.140300888;80.25640023
1.71E12;1.71E12;"Hutch";"UMTS";70;8.295300871;80.23600024
1.71E12;1.71E12;"Hutch";"UMTS";70;8.313700203;80.21090017
1.71E12;1.71E12;"Hutch";"UMTS";70;8.325600419;80.22610088
1.71E12;1.72E12;"Hutch";"UMTS";70;8.3256008;80.24710052
1.71E12;1.71E12;"Hutch";"UMTS";70;8.358100389;80.20160014
1.71E12;1.71E12;"Hutch";"UMTS";70;8.387900977;80.20520038
1.71E12;1.71E12;"Hutch";"UMTS";70;8.727600601;80.22510046
1.71E12;1.71E12;"Hutch";"UMTS";70;8.981500273;80.22800066
1.71E12;1.72E12;"Hutch";"UMTS";70;9.407100284;80.17840057
1.71E12;1.71E12;"Hutch";"UMTS";70;9.691500617;80.19390073
1.71E12;1.71E12;"Hutch";"UMTS";70;9.695800323;80.18840083
1.71E12;1.71E12;"Hutch";"UMTS";70;9.759400464;80.19030099
1.71E12;1.71E12;"Hutch";"UMTS";70;9.759400857;80.1894008
1.6481334279630945E12;1.664847409510291E12;"Dialog";"GSM";70;6.792039409;80.02599542
1.6481334279630945E12;1.664847409510291E12;"Dialog";"GSM";70;6.668403659;80.05326802
1.6481334279630945E12;1.664847409510291E12;"Dialog";"GSM";70;6.452041096;80.06417705
1.6481334279630945E12;1.664847409510291E12;"Dialog";"GSM";70;6.812039309;81.01326325
1.6481334279630945E12;1.664847409510291E12;"Dialog";"GSM";70;6.695676251;80.64053783
1.6481334279630945E12;1.664847409510291E12;"Dialog";"GSM";70;6.137497203;80.60781072
1.6481334279630945E12;1.664847409510291E12;"Dialog";"GSM";70;6.104770092;80.42781161
1.6481334279630945E12;1.664847409510291E12;"Dialog";"GSM";70;6.735676052;81.32780714
1.6481334279630945E12;1.664847409510291E12;"Dialog";"GSM";70;6.573858673;80.93326365
1.6481334279630945E12;1.664847409510291E12;"Dialog";"GSM";70;6.048406736;80.7423555
1.6481334279630945E12;1.664847409510291E12;"Dialog";"GSM";70;5.99931607;80.48599314
1.6481334279630945E12;1.664847409510291E12;"Dialog";"GSM";70;6.073861155;80.33872114
1.6481334279630945E12;1.664847409510291E12;"Dialog";"GSM";70;7.148401276;79.9878138
1.6481334279630945E12;1.664847409510291E12;"Dialog";"GSM";70;6.913856986;79.99690466
1.6481334279630945E12;1.664847409510291E12;"Dialog";"GSM";70;6.830221037;79.9405413
1.6481334279630945E12;1.664847409510291E12;"Dialog";"GSM";70;6.801130273;80.81326424
1.6481334279630945E12;1.664847409510291E12;"Dialog";"GSM";70;6.593858574;81.52962432
1.6481334279630945E12;1.664847409510291E12;"Dialog";"GSM";70;6.450222923;80.51144756
1.6481334279630945E12;1.664847409510291E12;"Dialog";"GSM";70;6.108406438;80.85326405
1.6481334279630945E12;1.664847409510291E12;"Dialog";"GSM";70;6.475677342;81.53507884
1.6481334279630945E12;1.664847409510291E12;"Dialog";"GSM";70;6.5520406;81.39871588
